[0.9, 0.12, 0.87, 0.65, 3.0]
[0.9850722507363484, 0.12721759372871083, 0.7928032689945238, 0.6831197952206804, 4.2]
[1.2342256747434661, 0.13597629140775347, 0.7629733121649664, 0.5162749149095182, 4.9]
[0.895232478191905, 0.15924963333020825, 0.6903800887733722, 0.5226128156693478, 2.3]
[0.8612412225686642, 0.11235773178777206, 0.5861317245650808, 0.5112194596327508, 3.6]
[0.7071785462638587, 0.11553506604401087, 0.6413820552157193, 0.3606133320933843, 1.0]
[0.5838827058202853, 0.11272601111766165, 0.771519407509975, 0.45273111483265865, 2.2]
[0.7308787112838357, 0.08415779285004474, 0.8630924731005356, 0.3855131268870146, 1.7]
[0.5977044212743059, 0.0877098109360997, 0.9976672024127891, 0.4951753126540618, 2.2]
[0.7193124491623014, 0.11387647041867073, 1.01184336704355, 0.5482293854821391, 2.4]
[0.7193124491623014, 0.11387647041867073, 1.01184336704355, 0.5112194596327508, 2.8]
[0.895232478191905, 0.15924963333020825, 0.9976672024127891, 0.4951753126540618, 3.7]
[1.2342256747434661, 0.12721759372871083, 0.7928032689945238, 0.6831197952206804, 4.2]
[0.5977044212743059, 0.12721759372871083, 0.7928032689945238, 0.6831197952206804, 1.3]
[0.7193124491623014, 0.15924963333020825, 0.6903800887733722, 0.5226128156693478, 4.4]
[0.8612412225686642, 0.08415779285004474, 0.8630924731005356, 0.3855131268870146, 2.7]
[1.2342256747434661, 0.12721759372871083, 0.7928032689945238, 0.45273111483265865, 6.0]
[0.7193124491623014, 0.15924963333020825, 0.6903800887733722, 0.6831197952206804, 3.1]
